round,reward,w0,w1,w2,w3,w4,w5
179,3.645178631333598,0.22509295273071242,0.05,0.21339066906913645,0.058979731954648264,0.2785480589736865,0.1741653272642467
180,4.019187707913307,0.22491638933326627,0.05,0.21351390387111566,0.058959830238561654,0.27886082230531384,0.17394477422526247
181,3.499525652842059,0.2247925098014879,0.05,0.21356344720366183,0.058954341261664205,0.2790491435848409,0.17378027170937715
182,6.437049523231169,0.22461124848082395,0.05,0.2137060511151521,0.05896695240892021,0.27943625782704523,0.17351750291154022
183,5.340486849962108,0.2244282887115065,0.05,0.21380344798894965,0.05896940809354477,0.2797466325614203,0.17327251102776353
184,4.585232161350867,0.2242743576875865,0.05,0.21387942099595847,0.058973107405140585,0.280003965282093,0.17305850257738614
185,4.364592136634656,0.22410552925292176,0.05,0.21396729200969528,0.0589690984553194,0.2802972331074375,0.1728473690257454
186,5.1230708321593985,0.22392693191771615,0.05,0.2140623265442587,0.0589677502807473,0.28063441136787654,0.17261568972066776
187,4.452758294068361,0.22374660862724816,0.05,0.21415959912658664,0.05895024866853428,0.28095376355241114,0.1723904733039694
188,5.183334118716593,0.2235949356098703,0.05,0.21422723883673966,0.05896098665661701,0.2812046206155369,0.17218910674527013
189,4.732912932209656,0.22343640339599122,0.05,0.21431986266780012,0.05895602890646282,0.2815013965844668,0.17197548868459822
190,5.254528999204743,0.22325045404149582,0.05,0.2144403594317282,0.058955789471924216,0.28182695926854967,0.17173876568657986
191,6.0174481868122855,0.22305036546995693,0.05,0.2145664460823614,0.05896383858910432,0.2821961704889609,0.1714687986515277
192,4.845136835830113,0.22286494136371407,0.05,0.21465964056451298,0.05895487342380677,0.2825043371287062,0.17123035620552737
193,4.602349490603472,0.2226821246636911,0.05,0.21475610378474486,0.05894916640292609,0.28281549069811956,0.1710016122924013
194,4.649175390300816,0.22251600714901582,0.05,0.21483917199044372,0.05894658098307855,0.2831064652801983,0.1707845932836023
195,4.608539107487781,0.22232923999591334,0.05,0.21495460482914555,0.05892857079153098,0.28344122239306,0.170553399177647
196,4.796182143827966,0.22215126735455507,0.05,0.21505984249122828,0.05892021378110473,0.28375472554175696,0.17032161966458245
197,3.7122822598291223,0.22200367026728246,0.05,0.21514443555371973,0.058898889918517765,0.28400039508304925,0.1701250822590397
198,4.5582622230190255,0.22184644337375095,0.05,0.21522546674860285,0.0589006569786544,0.28428332354418234,0.16992258329869814
199,4.480353143019963,0.22170826814869385,0.05,0.21529361769942737,0.0589099244105064,0.284503455669586,0.16974166642691196
200,4.702609617956344,0.22155029871272355,0.05,0.21539646658504666,0.05890395232871518,0.28480420453533156,0.16953139796590444
201,5.32370816868302,0.2213411948359008,0.05,0.21554186598591432,0.05887783685544348,0.28522517105333683,0.1692607114778575
202,3.2580918115196527,0.22122054070245648,0.05,0.21556769226269606,0.058867131443588856,0.28537296133713647,0.16910426679484183
203,4.4848353447358305,0.22107976218403133,0.05,0.21565643402154575,0.05887252996404987,0.2856430462460296,0.16891433676291295
204,6.159031406974005,0.2208860452218722,0.05,0.21578434452369888,0.05886977113667851,0.286046954638895,0.16865171918720756
205,4.893649544501275,0.2206866092269204,0.05,0.2158928768699999,0.05885510437205226,0.28639036704721765,0.16840151566358977
206,4.99706319646865,0.2205185696565561,0.05,0.2159782261978995,0.05885793674570013,0.2866823525635693,0.16817037509836585
207,4.941967647656937,0.22033741081708882,0.05,0.21607959494457216,0.058850179809595,0.2870117315026842,0.16793391197470287
208,5.854762288266875,0.22014999522799045,0.05,0.21620209547868688,0.05884054751862396,0.28736847440468644,0.16767460628115988
209,4.374392482731691,0.21998857918518813,0.05,0.2162862206885235,0.058830634323150464,0.28761522454885424,0.16746520630709355
210,4.698081186543273,0.2198388285120132,0.05,0.21636126915325857,0.05883858136665369,0.2878719928893231,0.1672655206722917
211,5.451749377423039,0.2196442434509797,0.05,0.21649648471631788,0.058839378018157175,0.28823353288530307,0.16701421424869964
212,6.370136433057981,0.21943909349161078,0.05,0.21661489005793494,0.05884205086934531,0.2886401662793086,0.16672730535382507
213,3.7695103006224353,0.21929212256293992,0.05,0.2166712596139002,0.05882562819559622,0.2888456941683316,0.16653462767599309
214,4.131016815020235,0.2191457391290404,0.05,0.2167432264184477,0.05883434366571546,0.28910334843041013,0.1663423315534221
215,4.672488080195726,0.21899480278233613,0.05,0.21682854930288706,0.058837197253415366,0.2893953113154742,0.1661316012164993
216,6.65346085383755,0.21879544789181615,0.05,0.21695566283910883,0.058854714094517674,0.28978432324295866,0.16585911341392726
217,5.523514875160157,0.21857658890605852,0.05,0.217090626405491,0.05883850728638331,0.29018725181417054,0.1655714835895705
218,6.282517329110168,0.21836306066417502,0.05,0.21720331357004694,0.058838863648172646,0.2905873286179572,0.1652779013962504
219,4.160330890281131,0.2181860907323902,0.05,0.21728635410050806,0.05882101594657968,0.29086069532353764,0.1650503448564778
220,4.973400598038835,0.21800218187578266,0.05,0.2173889394710057,0.058829232205763866,0.2911790978778384,0.16481394167855784
221,4.763672705954153,0.2178467642779641,0.05,0.21746557116985082,0.0588301713005588,0.29142959333575874,0.16460943940304476
222,4.642804104556174,0.21768509715039003,0.05,0.21755157239938522,0.058834481489571655,0.2917291919657414,0.1643930872550379
223,5.007626736569308,0.21751352332796817,0.05,0.21764140149238273,0.05883642546123707,0.2920541021583002,0.16416237809884934
224,6.1844545763764875,0.2173194797688253,0.05,0.21776875678814606,0.05883869916787902,0.2924402256087987,0.16388619214479025
225,4.623221326892482,0.21713114690291163,0.05,0.21785942364601232,0.05882588783504168,0.29275184397480886,0.16364755627379338
226,4.112505201502337,0.21696728087347308,0.05,0.21793452805028107,0.05882575291876566,0.29301230709072434,0.1634424789146472
227,4.822097034854583,0.2168022872430013,0.05,0.21804681780153057,0.058828297582272024,0.2932932900832526,0.16322454885440385
228,5.361160155830091,0.21661890739056386,0.05,0.21816094811737402,0.05882190859066048,0.293654536096818,0.16297280187460825
229,4.623917373776578,0.2164540355778003,0.05,0.21824299448495832,0.05881502639025144,0.2939378663489261,0.16275014225614853
230,5.783196064896413,0.21621301616441568,0.05,0.21842944526539476,0.058789955904398956,0.2944242474738669,0.16243546370981052
231,4.7441031285016235,0.2160190454008419,0.05,0.21851189562467657,0.058777588323084086,0.2947350077787487,0.16218471974485868
232,6.539343110477801,0.21577877090175474,0.05,0.2186731988222536,0.05877118536512155,0.2951958368088072,0.1618716454514863
