round,reward,w0,w1,w2,w3,w4,w5
58,4.757494697239751,0.2096217767384974,0.05,0.22248961633591063,0.06434388196238607,0.3022310059741373,0.15228952459622622
59,4.52921723081976,0.20868748985375787,0.05,0.22305114752309868,0.06426696953624127,0.30394141183379336,0.15111948855614155
60,5.14073652171482,0.20797803397437478,0.05,0.22334119288012222,0.06435438778114311,0.30502220051564277,0.1501607066338019
61,6.5236732665842005,0.20695894801331371,0.05,0.22403012088242763,0.06444935093020497,0.30702326078993936,0.14879878078262365
62,3.7394216900212007,0.20614080599600984,0.05,0.22435398522767844,0.06442081481597654,0.30813423533301776,0.1478247385000224
63,5.470245623281217,0.2051618981361379,0.05,0.22514158025797779,0.06431054830616133,0.31010339447400687,0.1465043189182412
64,4.976528932777553,0.20419363814245328,0.05,0.22578352399564872,0.06418666791967154,0.31181499679760244,0.1452141539233053
65,4.954365098378776,0.20328738304995073,0.05,0.22629559200511523,0.0641374686874466,0.3133148002863832,0.1440415596475791
66,5.258370721423199,0.20242934024936537,0.05,0.22676092525943276,0.06417158266308683,0.3147686570216672,0.14290824389243828
67,4.319217239225937,0.2016871038367899,0.05,0.2271351732297491,0.06419084523175568,0.31595145719974677,0.14192518889666977
68,5.705461560275241,0.20062762507788812,0.05,0.22786773663154392,0.06419430141655608,0.3179792713721603,0.1405819423536851
69,4.995189729311874,0.19976539091648365,0.05,0.22829687894122005,0.06418737764741779,0.3193327352958423,0.13945432358463
70,4.163760377525591,0.19901979030497002,0.05,0.22874743934996053,0.06409023756270431,0.32061219939773694,0.1384474790724147
71,5.076861198009312,0.19802275831145502,0.05,0.22949892795863874,0.06399861875314782,0.3225791287939882,0.1371296654399493
72,4.610540640175476,0.19711904621298015,0.05,0.2299780964633348,0.06395350491548452,0.3240202500093881,0.13598571611039273
73,4.887321582691143,0.1962138499351224,0.05,0.2305833529915269,0.06384827353894532,0.3257117033771648,0.13477117931344637
74,5.573815829718049,0.19508101720215257,0.05,0.23136663062063684,0.06376850870346423,0.3276912610839474,0.13338939976554176
75,6.051016122602823,0.19402585524150837,0.05,0.23197085070332896,0.06375903683495238,0.3294939516233271,0.1320280701597118
76,4.634769882288305,0.19321808537090923,0.05,0.23230365262202146,0.06376503491427031,0.33076306365271857,0.13094804420237616
77,5.582906773533163,0.19226370259084707,0.05,0.23283152230847742,0.06379175536381186,0.33252663446050823,0.12972667914580321
78,5.757694980783781,0.19103745925631496,0.05,0.23363585531340275,0.06370841645492052,0.3348457739477486,0.12820966607165787
79,4.650563989466854,0.19013112047777386,0.05,0.2339339961643679,0.06369779842547474,0.33615483569672305,0.1271068139856358
80,5.518789219503314,0.1890726602341984,0.05,0.23462190056115945,0.06369063521243273,0.33809745836763777,0.12577348533173704
81,5.036598141074102,0.18809603350919596,0.05,0.23512906441412643,0.06367204669221956,0.3397356133000735,0.12453244451084786
82,4.6990415458769865,0.18722691118133247,0.05,0.23548829686896738,0.06364839248947926,0.3412375100020084,0.12342837458643396
83,5.487198546887174,0.18630486789544504,0.05,0.2360178855622077,0.06368665585285148,0.3429670530374575,0.12218921533906647
84,4.652520134477647,0.18551965653893343,0.05,0.23639081853233793,0.0636818381534643,0.3442592178789861,0.12113272805259853
85,4.117206759655487,0.18471551640220474,0.05,0.23683114962082993,0.06367992639208798,0.3455523411052251,0.12014131561692365
86,4.924440562861751,0.18380640600989814,0.05,0.23741108411662762,0.0636474203171621,0.3473485348890514,0.11892884835407154
87,5.3371771616737815,0.1830752663620792,0.05,0.23771765679115786,0.06371245677243152,0.34861835922498935,0.11786807579305636
88,6.072283229429833,0.18206893303064545,0.05,0.23832637587099523,0.06375629583058982,0.3506254732701874,0.11651155009275345
